id,title,original_title,original_language,genres_clean,top_cast,overview,release_date,vote_average,vote_count,popularity,rating_score,popularity_score
864,Cool Runnings,Cool Runnings,en,comedy,"Leon Robinson, Doug E. Doug, Rawle D. Lewis, Malik Yoba, John Candy, Raymond J. Barry, Peter Outerbridge, Paul Coeur, Larry Gilman, Kristoffer Cooper","When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team.",1993-09-30,6.8,491,22.409117,0.6799999999999999,0.025593416478895695
14435,My Bloody Valentine,My Bloody Valentine,en,"mystery, horror","Jensen Ackles, Jaime King, Kerr Smith, Betsy Rue, Edi Gathegi, Tom Atkins, Kevin Tighe, Megan Boone, Karen Baum, Joy de la Paz","Ten years ago, a tragedy changed the town of Harmony forever. Tom Hanniger, an inexperienced coal miner, caused an accident in the tunnels that trapped and killed five men and sent the only survivor, Harry Warden, into a permanent coma. But Harry Warden wanted revenge. Exactly one year later, on Valentine’s Day, he woke up…and brutally murdered twenty-two people with a pickaxe before being killed.",2009-01-16,5.3,299,13.706357,0.53,0.015654008281960747
1931,Stomp the Yard,Stomp the Yard,en,"drama, music","Columbus Short, Meagan Good, Ne-Yo, Darrin Henson, Jermaine Williams, Chris Brown, Laz Alonso, Brian J. White, Valarie Pettiford, Allan Louis","After the death of his younger brother, a troubled 19-year-old street dancer from Los Angeles is able to bypass juvenile hall by enrolling in the historically black, Truth University in Atlanta, Georgia. But his efforts to get an education and woo the girl he likes are sidelined when he is courted by the top two campus fraternities, both of which want and need his fierce street-style dance moves to win the highly coveted national step show competition.",2007-05-16,6.1,88,6.92205,0.61,0.00790566217034522
691,The Spy Who Loved Me,The Spy Who Loved Me,en,"adventure, action, thriller","Roger Moore, Barbara Bach, Curd Jürgens, Richard Kiel, Caroline Munro, Walter Gotell, Geoffrey Keen, Bernard Lee, George Baker, Michael Billington",Russian and British submarines with nuclear missiles on board both vanish from sight without a trace. England and Russia both blame each other as James Bond tries to solve the riddle of the disappearing ships. But the KGB also has an agent on the case.,1977-07-07,6.6,507,27.17347,0.6599999999999999,0.03103477637636404
9877,Urban Legend,Urban Legend,en,"horror, thriller","Alicia Witt, Jared Leto, Rebecca Gayheart, Michael Rosenbaum, Loretta Devine, Tara Reid, John Neville, Joshua Jackson, Julian Richings, Robert Englund","There's a campus killer on the loose who's making urban legends, like the one about eating pop rocks and soda at the same time will make your stomach explode and the one about a psycho with an axe stepping into the backseat of your car at the gas station when not looking, into reality.",1998-09-25,5.6,290,12.159009,0.5599999999999999,0.013886784620190124
62008,Good Deeds,Good Deeds,en,"comedy, drama, romance","Tyler Perry, Phylicia Rashād, Thandie Newton, Brian J. White, Gabrielle Union, Eddie Cibrian, Rebecca Romijn, Ylian Alfaro Snyder, Jordenn Thompson, Ashley LeConte Campbell","Businessman Wesley Deeds is jolted out of his scripted life when he meets Lindsey, a single mother who works on the cleaning crew in his office building.",2012-02-23,6.2,45,4.448494,0.62,0.0050806178416520666
12227,White Fang,White Fang,en,"action, adventure, drama, family","Klaus Maria Brandauer, Ethan Hawke, Seymour Cassel, Susan Hogan, James Remar, Bill Moseley, Clint Youngreen, Pius Savage, Aaron Hotch, Charles Jimmie Sr.",Jack London's classic adventure story about the friendship developed between a Yukon gold hunter and the mixed dog-wolf he rescues from the hands of a man who mistreats him.,1991-01-18,6.5,135,13.13724,0.65,0.015004020671729623
13824,Superstar,Superstar,en,"comedy, family","Molly Shannon, Will Ferrell, Elaine Hendrix, Harland Williams, Tom Green, Glynis Johns, Mark McKinney, Jason Blicker, Gerry Bamman, Emmy Laybourne","Orphan Mary Katherine Gallagher, an ugly duckling at St. Monica High School, has a dream: to be kissed soulfully. She decides she can realize this dream if she becomes a superstar, so her prayers, her fantasies, and her conversations with her only friend focus on achieving super-stardom.",1999-10-08,5.1,83,4.04701,0.51,0.004622083611070248
71688,The Iron Lady,The Iron Lady,en,"history, drama","Meryl Streep, Anthony Stewart Head, Harry Lloyd, Jim Broadbent, Susan Brown, Alice da Cunha, Phoebe Waller-Bridge, Iain Glen, Alexandra Roach, Victoria Bewick","A look at the life of Margaret Thatcher, the former Prime Minister of the United Kingdom, with a focus on the price she paid for power.",2011-12-30,6.2,527,23.3784,0.62,0.026700433034028744
15173,Jonah: A VeggieTales Movie,Jonah: A VeggieTales Movie,en,"action, adventure, animation, comedy, family, fantasy, romance","Phil Vischer, Mike Nawrocki, Tim Hodge, Lisa Vischer, Daniel Anderson, Kristin Blegen, Shelby Vischer, Jim Poole, Ron Smith, Sarah Catherine Brooks","Get ready as Bob the Tomato, Larry the Cucumber and the rest of the Veggies set sail on a whale of an adventure in Big Idea's first full-length, 3-D animated feature film. This is the story of Jonah and the Whale as you've never seen it before - a story where we learn that one of the best gifts you can give - or get - is a second chance.",2002-10-04,6.4,22,1.446172,0.64,0.0016516707149200724
8291,Poetic Justice,Poetic Justice,en,"drama, romance","Janet Jackson, Tupac Amaru Shakur, Regina King, Joe Torry, Tyra Ferrell, Roger Guenveur Smith, Billy Zane, Khandi Alexander, Maya Angelou, Lori Petty","In this film, we see the world through the eyes of main character Justice, a young African-American poet. A mail carrier invites a few friends along for a long overnight delivery run.",1993-07-23,6.9,47,3.650857,0.6900000000000001,0.004169637907013101
13950,All About the Benjamins,All About the Benjamins,en,"action, adventure, comedy","Ice Cube, Mike Epps, Tommy Flanagan, Carmen Chaplin, Eva Mendes, Roger Guenveur Smith, Oscar Isaac","Bucum Jackson (Cube) is a bounty hunter with a lot of attitude and no interest in taking on a partner. Working at Martinez Bail Bonds, Jackson has unorthodox methods of tracking down low-life criminals, but they work, and one day he hopes to become his own boss and open up his own private investigation firm. Reggie Wright (Epps) is a slippery con artist who is avoiding the law, and Jackson. During a cat and mouse chase, the two stumble on a multi-million dollar diamond heist. Hiding from Jackson, Wright finds himself in the thieves' getaway van and ends up having to escape from them after they discover their booty is fake, much to the displeasure of their ruthless boss (Flanagan). When Wright meets up with his girlfriend (Mendes), he discovers that his recently purchased lottery ticket is the sole winner of $60 million. Unfortunately, his wallet, which held the ticket, was left in the thieves' van, so he persuades Jackson to help him get it back.",2002-03-08,5.8,48,5.102258,0.58,0.005827280654421921
12158,Vampire in Brooklyn,Vampire in Brooklyn,en,"comedy, horror, romance","Eddie Murphy, Angela Bassett, Allen Payne, Kadeem Hardison, John Witherspoon, Zakes Mokae, Joanna Cassidy, W. Earl Brown, Simbi Khali","Maximillian, the lone survivor of a race of vampires, comes to Brooklyn in search of a way to live past the next full moon. His ticket to survival is Rita, a NYPD detective who doesn't know she's half vampire -- and Maximillian will do whatever's necessary to put her under his spell.",1995-10-27,4.5,111,6.772615,0.45,0.007734992697223018
11586,Exorcist II: The Heretic,Exorcist II: The Heretic,en,"horror, thriller, fantasy","Linda Blair, Richard Burton, Louise Fletcher, Max von Sydow, Kitty Winn, Paul Henreid, James Earl Jones, Ned Beatty, Belinda Beatty, Rose Portillo","Bizarre nightmares plague Regan MacNeil four years after her possession and exorcism. Has the demon returned? And if so, can the combined faith and knowledge of a Vatican investigator and a hypnotic research specialist free her from its grasp?",1977-06-17,4.5,133,11.543363,0.45,0.013183656313904508
10008,An American Haunting,An American Haunting,en,"horror, thriller","Donald Sutherland, Sissy Spacek, James D'Arcy, Matthew Marsh, Gaye Brown, Vernon Dobtcheff, Thom Fell, Shauna Shim, Zoe Thorne, Sam Alexander",Based on the true events of the only case in US History where a spirit caused the death of a man.,2005-05-05,5.3,142,7.436315,0.53,0.008493003399610044
2830,My Boss's Daughter,My Boss's Daughter,en,"comedy, romance","Ashton Kutcher, Tara Reid, Andy Richter, Jeffrey Tambor, Michael Madsen, Jon Abrahams, David Koechner, Carmen Electra, Molly Shannon, Terence Stamp","When a young man agrees to housesit for his boss, he thinks it'll be the perfect opportunity to get close to the woman he desperately has a crush on – his boss's daughter. But he doesn't plan on the long line of other houseguests that try to keep him from his mission. And he also has to deal with the daughter's older brother, who's on the run from local drug dealers.",2003-08-21,4.4,180,14.813614,0.44000000000000006,0.016918604720551907
12403,A Perfect Getaway,A Perfect Getaway,en,"thriller, mystery, adventure","Milla Jovovich, Timothy Olyphant, Steve Zahn, Chris Hemsworth, Anthony Ruivivar, Kiele Sanchez, Marley Shelton, Wendy Braun, Dale Dickey, Peter 'Navy' Tuiasosopo","For their honeymoon, newlyweds Cliff and Cydney head to the tropical islands of Hawaii. While journeying through the paradisaical countryside the couple encounters Kale and Cleo, two disgruntled hitchhikers and Nick and Gina, two wild but well-meaning spirits who help guide them through the lush jungles. The picturesque waterfalls and scenic mountainsides quickly give way to terror when Cliff and Cydney learn of a grisly murder that occurred nearby and realize that they're being followed by chance acquaintances that suspiciously fit the description of the killers.",2009-06-08,6.2,351,20.792603,0.62,0.023747198439783953
34563,Our Family Wedding,Our Family Wedding,en,comedy,"Forest Whitaker, America Ferrera, Carlos Mencia, Regina King, Lance Gross, Diana Maria Riva, Lupe Ontiveros, Anjelah N. Johnson, Charlie Murphy, Shannyn Sossamon","The weeks leading up to a young couple's wedding is comic and stressful, especially as their respective fathers try to lay to rest their feud.",2010-03-12,5.7,39,6.733485,0.5700000000000001,0.00769030238716666
14557,Dead Man on Campus,Dead Man on Campus,en,comedy,"Tom Everett Scott, Mark-Paul Gosselaar, Poppy Montgomery, Lochlyn Munro, Randy Pearlstein, Corey Page, Alyson Hannigan, Mari Morrow, Mark Carapezza, Jeff Tarpley","Josh Miller (Tom Everett Scott) is a studious and responsible pre-med student entering college as a freshman. His wild, hard-partying roommate Cooper Frederickson (Mark-Paul Gosselaar), on the other hand, is a spoiled rich kid who never studies and spends his time getting drunk and ogling co-eds. Before long, Cooper's fun-filled lifestyle has corrupted Josh, and both are on the verge of flunking out.",1998-08-21,5.6,49,7.708227,0.5599999999999999,0.008803553657418485
10368,Tea with Mussolini,Tea with Mussolini,en,"comedy, drama, war","Cher, Judi Dench, Joan Plowright, Maggie Smith, Lily Tomlin, Baird Wallace, Charlie Lucas, Massimo Ghini, Paolo Seganti, Claudio Spadaro","Semi-autobiographical film directed by Franco Zeffirelli, telling the story of young Italian boy Luca's upbringing by a circle of English and American women, before and during World War II.",1999-03-25,5.8,32,2.238646,0.58,0.0025567539955641243
10280,Thinner,Thinner,en,"horror, thriller","Robert John Burke, Joe Mantegna, Lucinda Jenney, Michael Constantine, Kari Wuhrer, Bethany Joy Lenz, Daniel von Bargen, Stephen King, Ed Wheeler, Walter Bobbie","A fat Lawyer finds himself growing ""Thinner"" when an old gypsy man places a hex on him. Now the lawyer must call upon his friends in organized crime to help him persuade the gypsy to lift the curse. Time is running out for the desperate lawyer as he draws closer to his own death, and grows ever thinner.",1996-10-25,5.5,124,7.866961,0.55,0.008984843503482522
12637,"New York, New York","New York, New York",en,"drama, music, romance","Liza Minnelli, Robert De Niro, Lionel Stander, Barry Primus, Dick Miller, Mary Kay Place, Shera Danese, Frank Sivero, Don Calfa","An egotistical saxophone player and a young singer meet on V-J Day and embark upon a strained and rocky romance, even as their careers begin a long uphill climb.",1977-06-21,6.1,67,3.876242,0.61,0.0044270497529638325
34152,Crooklyn,Crooklyn,en,"comedy, drama","Alfre Woodard, Delroy Lindo, David Patrick Kelly, Zelda Harris, Carlton Williams, Sharif Rashed, Tse-Mach Washington, Christopher Knowings, José Zúñiga, Isaiah Washington","From Spike Lee comes this vibrant semi-autobiographical portrait of a school-teacher, her stubborn jazz-musician husband and their five kids living in '70s Brooklyn.",1994-05-13,6.7,31,1.89218,0.67,0.002161055734281581
14434,I Think I Love My Wife,I Think I Love My Wife,en,"comedy, romance","Chris Rock, Kerry Washington, Gina Torres, Steve Buscemi, Edward Herrmann, Welker White, Samantha Ivers, Michael Kenneth Williams, Christina Vidal, Eliza Coupe","Richard Cooper (Rock) is a married man and father of two who is just plain bored with married life. Not getting any sex from his wife, he resorts to ogling random women on the street to the point he takes lunch late to look at them. When old crush Nikki Tru (Kerry Washington) visits his office to get a reference letter, she becomes obsessed with Cooper and they begin a complicated relationship.",2007-03-16,5.0,55,4.536745,0.5,0.005181409166793482
11470,Jason X,Jason X,en,"horror, science fiction","Kane Hodder, Lexa Doig, Chuck Campbell, Lisa Ryder, David Cronenberg, Markus Parilo, Jonathan Potts, Dov Tiefenbach, Melyssa Ade, Todd Farmer","In the year 2455, Old Earth is now a contaminated planet abandoned for centuries -- a brown world of violent storms, toxic landmasses and poisonous seas. Yet humans have returned to the deadly place that they once fled, not to live, but to research the ancient, rusting artifacts of the long-gone civilizations. But it's not the harmful environment that could prove fatal to the intrepid, young explorers who have just landed on Old Earth. For them, it's Friday the 13th, and Jason lives!",2001-07-24,4.5,291,11.220643,0.45,0.012815078321024683
10741,Bobby,Bobby,en,"history, drama","Anthony Hopkins, Heather Graham, Ashton Kutcher, Mary Elizabeth Winstead, Helen Hunt, Shia LaBeouf, Harry Belafonte, Joy Bryant, Nick Cannon, Emilio Estevez","In 1968 the lives of a retired doorman, hotel manager, lounge singer, busboy, beautician and others intersect in the wake of Robert F. Kennedy's assassination at the Ambassador Hotel in Los Angeles.",2006-09-05,6.4,119,11.706309,0.64,0.013369756678393217
24940,Head Over Heels,Head Over Heels,en,"comedy, romance","Monica Potter, Freddie Prinze Jr., Shalom Harlow, Ivana Miličević, Sarah Murdoch, Tomiko Fraser, China Chow, Stanley DeSantis, Erin-Marie Dykeman, James Kirk","Ordinary single girl Amanda Pierce (Monica Potter) unexpectedly finds herself sharing an awesome Manhattan apartment with four sexy supermodels. Determined to bring Amanda into their world, the models give her the ultimate makeover. The plan works fabulously as Amanda connects with next door charmer Jim Winston (Freddie Prinze, Jr.). That is, until one night...",2001-02-02,5.3,73,4.66723,0.53,0.00533043587539823
82679,Fun Size,Fun Size,en,comedy,"Victoria Justice, Jackson Nicoll, Chelsea Handler, Josh Pence, Jane Levy, Thomas Mann, Thomas McDonell, Ana Gasteyer, Kerri Kenney-Silver, Zoe Aggeliki","Wren is invited to a Halloween party by her crush, Aaron Riley, but she is also forced by her mother to take her oddball little brother Albert with her when she goes out trick-or-treating on Halloween. When she goes to the party instead, she loses him and must find him before her mother finds out.",2012-10-25,5.5,134,7.487843,0.55,0.008551853445523257
2013,The Diving Bell and the Butterfly,Le scaphandre et le papillon,fr,drama,"Mathieu Amalric, Emmanuelle Seigner, Marie-Josée Croze, Anne Consigny, Patrick Chesnais, Niels Arestrup, Olatz López Garmendia, Jean-Pierre Cassel, Marina Hands, Max von Sydow","Elle France editor Jean-Dominique Bauby, who, in 1995 at the age of 43, suffered a stroke that paralyzed his entire body, except his left eye. Using that eye to blink out his memoir, Bauby eloquently described the aspects of his interior world, from the psychological torment of being trapped inside his body to his imagined stories from lands he'd only visited in his mind.",2007-05-22,7.4,283,13.65494,0.74,0.015595285008968984
1440,Little Children,Little Children,en,"romance, drama","Kate Winslet, Patrick Wilson, Jennifer Connelly, Jackie Earle Haley, Noah Emmerich, Gregg Edelman, Phyllis Somerville, Raymond J. Barry, Jane Adams, Ty Simpkins","The lives of two lovelorn spouses from separate marriages, a registered sex offender, and a disgraced ex-police officer intersect as they struggle to resist their vulnerabilities and temptations.",2006-10-06,6.9,240,11.942862,0.6900000000000001,0.013639923479179354
18041,Gossip,Gossip,en,"drama, mystery, thriller","Joshua Jackson, James Marsden, Kate Hudson, Lena Headey, Norman Reedus, Eric Bogosian, Edward James Olmos, Sharon Lawrence, Marisa Coughlan","On a beautiful college campus, something ugly is about to be spread around. A bit of gossip that was told is starting to take a frightening turn. Who could it have offended and how far will the person on the other side of the gossip handle the embarrassing situation.",2000-04-21,5.5,68,5.833687,0.55,0.006662644538761595
28029,A Walk on the Moon,A Walk on the Moon,en,"drama, romance","Diane Lane, Viggo Mortensen, Liev Schreiber, Anna Paquin, Tovah Feldshuh, Stewart Bick, Jess Platt, Bobby Boriello, Star Jasper, Ellen David",The world of a young housewife is turned upside down when she has an affair with a free-spirited blouse salesman.,1999-01-29,6.2,21,6.370267,0.62,0.00727547169363101
1123,Catch a Fire,Catch a Fire,en,"action, drama, thriller","Tim Robbins, Derek Luke, Bonnie Henna, Mncedisi Shabangu, Tumisho Masha, Sithembiso Khumalo, Terry Pheto, Michele Burgers, Mpho Lovinga, Jessica Anstey","The true story of anti-apartheid activists in South Africa, and particularly the life of Patrick Chamusso, a timid foreman at Secunda CTL, the largest synthetic fuel plant in the world. Patrick is wrongly accused, imprisoned and tortured for an attempt to bomb the plant, with the injustice transforming the apolitical worker into a radicalised insurgent, who then carries out his own successful sabotage mission.",2006-10-27,6.4,25,4.052219,0.64,0.0046280328015911665
14033,Soul Survivors,Soul Survivors,en,"horror, mystery, thriller","Eliza Dushku, Melissa Sagemiller, Wes Bentley, Casey Affleck, Angela Featherstone, Luke Wilson, Allen Hamilton, Ken Moreno, Carl Paoli, Barbara E. Robertson","A female collage co-ed freshman who was involved in a fatal car crash discovers she may not have survived the tragedy after all when she becomes caught between the world of the living and the dead A sort of limbo state of being between both the real and the spirit worlds in which the ghosts of the afterlife want to collect her, or even worse, use her body in its transition state to enter our world",2001-09-06,4.4,49,3.231848,0.44000000000000006,0.003691088402121605
87729,Jefferson in Paris,Jefferson in Paris,en,"drama, romance","Nick Nolte, Greta Scacchi, Thandie Newton, Gwyneth Paltrow, Jean-Pierre Aumont, Simon Callow, Seth Gilliam, James Earl Jones, Michael Lonsdale, Nancy Marchand","His wife having recently died, Thomas Jefferson accepts the post of United States ambassador to pre-revolutionary France, though he finds it difficult to adjust to life in a country where the aristocracy subjugates an increasingly restless peasantry. In Paris, he becomes smitten with cultured artist Maria Cosway, but, when his daughter visits from Virginia accompanied by her attractive slave, Sally Hemings, Jefferson's attentions are diverted.",1995-03-31,5.2,10,0.900442,0.52,0.001028393359769142
16899,Easy Virtue,Easy Virtue,en,"comedy, romance","Jessica Biel, Ben Barnes, Kristin Scott Thomas, Colin Firth, Kimberley Nixon, Katherine Parkinson, Kris Marshall, Jim McManus, Michael Archer, Charlotte Riley","A young Englishman marries a glamorous American. When he brings her home to meet the parents, she arrives like a blast from the future - blowing their entrenched British stuffiness out the window.",2008-01-01,6.3,108,8.387573,0.63,0.009579433631237706
41317,Caravans,Caravans,en,"action, adventure, drama, romance","Anthony Quinn, Jennifer O'Neill, Michael Sarrazin, Christopher Lee, Joseph Cotten, Barry Sullivan, Behrouz Vossoughi, Jeremy Kemp, Duncan Quinn","This epic adventure-drama based on James Michener's best-selling novel concerns a young American embassy official who is sent into the Middle-Eastern desert to find the missing daughter of a US Senator. The young woman has left her husband, a Colonel in the Shadom - she was his number two wife - and has opted for the lifestyle of a nomadic tribe. When the diplomat locates the girl he joins the caravan and attempts to persuade the girl to return.",1978-11-02,5.8,1,0.633004,0.58,0.0007229528501639263
245700,Mr. Turner,Mr. Turner,en,"history, drama","Timothy Spall, Dorothy Atkinson, Marion Bailey, Paul Jesson, Lesley Manville, Martin Savage, Ruth Sheen, David Horovitch, Karl Johnson, Peter Wight","Eccentric British painter J.M.W. Turner  lives his last 25 years with gusto and secretly becomes involved with a seaside landlady, while his faithful housekeeper bears an unrequited love for him.",2014-10-31,6.3,204,9.242554,0.63,0.010555906056034396
37842,Wild Grass,Les herbes folles,fr,"drama, romance","André Dussollier, Sabine Azéma, Emmanuelle Devos, Mathieu Amalric, Anne Consigny, Michel Vuillermoz, Annie Cordy, Nicolas Duvauchelle, Roger Pierre, Paul Crauchet","Marguerite loses her wallet, and it's found by Georges, a seemingly happy head of family. As he looks through the wallet and examines the photos of Marguerite, he finds he's fascinated with her and her life, and soon his curiosity about her becomes an obsession.",2009-05-20,5.8,22,1.866443,0.58,0.0021316615479815434
9045,Amen.,Amen.,fr,"drama, history","Ulrich Tukur, Mathieu Kassovitz, Ulrich Mühe, Michel Duchaussoy, Marcel Iureș, Ion Caramitru, Friedrich von Thun, Antje Schmidt, Günther Maria Halmer, Hanns Zischler","The film ""Amen."" examines the links between the Vatican and Nazi Germany. The central character is Kurt Gerstein, a member of the Institute for Hygiene of the Waffen-SS who is horrified by what he sees in the death camps. Moreover, he is shocked to learn that the process he used to purify water for his troops, by using zyklon, served as a basis to kill people in gas chambers.",2002-02-13,7.1,75,5.930533,0.71,0.006773252199577285
44092,Reign of Assassins,剑雨,zh,"history, action","Michelle Yeoh, Jung Woo-sung, Wang Xue-qi, Barbie Hsu, Shawn Yue, Kelly Lin, Guo Xiaodong, Jiang Yiyan, Leon Dai, Paw Hee-Ching","Set in ancient China, Zeng Jing is a skilled assassin who finds herself in possession of a mystical Buddhist monk's remains. She begins a quest to return the remains to its rightful resting place, and thus places herself in mortal danger because a team of assassins is in a deadly pursuit to possess the remains which holds an ancient power-wielding secret.",2010-09-01,6.7,57,4.930129,0.67,0.00563069240040478
16005,The Lucky Ones,The Lucky Ones,en,"comedy, drama, history","Tim Robbins, Rachel McAdams, Michael Peña, Kerry Bishé, Molly Hagan, Mark L. Young, Howard Platt, Arden Myrin, Coburn Goss, John Heard","The story revolves around three soldiers — Colee, T.K. and Cheaver — who return from the Iraq War after suffering injuries and learn that life has moved on without them. They end up on an unexpected road trip across the U.S.",2008-09-26,6.3,55,8.747922,0.63,0.009990987644488367
44754,Margaret,Margaret,en,drama,"Anna Paquin, Matt Damon, Mark Ruffalo, Matthew Broderick, Jeannie Berlin, Jean Reno, Kieran Culkin, Olivia Thirlby, John Gallagher Jr., Rosemarie DeWitt","A young woman witnesses a bus accident, and is caught up in the aftermath, where the question of whether or not it was intentional affects many people's lives.",2011-09-30,6.1,86,4.898424,0.61,0.005594482170904734
23988,Stan Helsing,Stan Helsing,en,"comedy, horror","Diora Baird, Leslie Nielsen, Steve Howey, Kenan Thompson, Tara Wilson, Ben Cotton, Holly Eglington, Ildiko Ferenczi, Desi Lydic, Elysia Rotaru","It's Halloween night and video store clerk Stan Helsing just got stuck with a last minute request to deliver some videos. With his best friend, his best friend's date, and a smoking hot ex-girlfriend waiting to go to a party, Stan convinces them to take a side trip to Stormy Night Estates for the drop. But the group gets locked inside and Stan discovers he's actually Stan Van Helsing, descendan",2009-10-27,4.0,97,7.410523,0.4,0.00846354639789848
43949,Flipped,Flipped,en,"romance, drama","Madeline Carroll, Callan McAuliffe, Rebecca De Mornay, Anthony Edwards, John Mahoney, Penelope Ann Miller, Aidan Quinn, Kevin Weisman, Morgan Lily, Ryan Ketzner","When Juli meets Bryce in the second grade, she knows it's true love. After spending six years trying to convince Bryce the same, she's ready to give up - until he starts to reconsider.",2010-08-06,7.4,418,24.210698,0.74,0.027650999241012802
142,Brokeback Mountain,Brokeback Mountain,en,"drama, romance","Heath Ledger, Jake Gyllenhaal, Randy Quaid, Michelle Williams, Anne Hathaway, Larry Reese, Valerie Planche, Marty Antonini, Linda Cardellini, Anna Faris",Brokeback Mountain is an Ang Lee film about two modern day cowboys who meet on a shepherding job in the summer of ’63. The two share a raw and powerful summer together that turns into a life long relationship conflicting with the lives they are supposed to live.,2005-09-02,7.5,1480,44.135568,0.75,0.050407161217312646
9603,Clueless,Clueless,en,"comedy, drama, romance","Alicia Silverstone, Stacey Dash, Brittany Murphy, Paul Rudd, Donald Faison, Elisa Donovan, Breckin Meyer, Jeremy Sisto, Dan Hedaya, Wallace Shawn","Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him.",1995-07-19,6.9,803,16.051328,0.6900000000000001,0.018332195888992858
10712,Far from Heaven,Far from Heaven,en,"drama, romance","Julianne Moore, Dennis Quaid, Dennis Haysbert, Patricia Clarkson, Viola Davis, James Rebhorn, Michael Gaston, Celia Weston, June Squibb, Chance Kelly","In 1950s Connecticut, a housewife faces a marital crisis and mounting racial tensions in the outside world.",2002-09-01,6.9,144,9.982885,0.6900000000000001,0.01140143690025451
243938,Hot Tub Time Machine 2,Hot Tub Time Machine 2,en,comedy,"Rob Corddry, Craig Robinson, Clark Duke, Adam Scott, Chevy Chase, Gillian Jacobs, Bianca Haase, Collette Wolfe, Kumail Nanjiani, Kellee Stewart","When Lou, who has become the ""father of the Internet,"" is shot by an unknown assailant, Jacob and Nick fire up the time machine again to save their friend.",2015-02-20,5.0,354,16.618874,0.5,0.018980389262651057
10876,Quills,Quills,en,drama,"Geoffrey Rush, Kate Winslet, Joaquin Phoenix, Michael Caine, Billie Whitelaw, Patrick Malahide, Amelia Warner, Jane Menelaus, Stephen Moyer, Tony Pritchard","A nobleman with a literary flair, the Marquis de Sade lives in a madhouse where a beautiful laundry maid smuggles his erotic stories to a printer, defying orders from the asylum's resident priest. The titillating passages whip all of France into a sexual frenzy, until a fiercely conservative doctor tries to put an end to the fun.",2000-11-22,6.8,128,7.261196,0.6799999999999999,0.008293000271402551
86838,Seven Psychopaths,Seven Psychopaths,en,"comedy, crime","Colin Farrell, Sam Rockwell, Woody Harrelson, Christopher Walken, Tom Waits, Abbie Cornish, Olga Kurylenko, Zeljko Ivanek, Michael Pitt, Michael Stuhlbarg",A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu.,2012-09-07,6.7,1206,32.306455,0.67,0.0368971502880592
25208,The Caveman's Valentine,The Caveman's Valentine,en,"drama, mystery, thriller","Samuel L. Jackson, Colm Feore, Ann Magnuson, Aunjanue Ellis, Tamara Tunie, Anthony Michael Hall","In this spine-tingling and visually stunning thriller, Academy AwardÂ®-nominee Samuel L. Jackson (Unbreakable, Shaft, Pulp Fiction delivers a ""full-throttle performance"" (People) as Romulus Ledbetter, a misunderstood musician turned recluse, hiding from personal demons in a New York City cave.  When Romulus finds the frozen body of a young drifter in a tree, the authorities - including his police officer daughter (Aunjanne Ellis) - claim the death is accidental. Romulus is convinced the man was murdered by prominent art photographer David Leppenraub (Colm Feore). But how can he prove he's right when everyone thinks he's insane?",2001-01-19,6.0,27,4.722403,0.6,0.005393448869948176
613,Downfall,Der Untergang,de,"drama, history, war","Bruno Ganz, Alexandra Maria Lara, Corinna Harfouch, Ulrich Matthes, Juliane Köhler, Heino Ferch, Christian Berkel, Thomas Kretschmann, Ulrich Noethen, Birgit Minichmayr","In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender.",2004-09-08,7.7,1037,32.445895,0.77,0.03705640448775913
1913,The Sea Inside,Mar adentro,es,drama,"Javier Bardem, Belén Rueda, Lola Dueñas, Joan Dalmau, Josep Maria Pou, Mabel Rivera, Celso Bugallo, Clara Segura, Alberto Jiménez, Tamar Novas","The Sea Inside is about Spaniard Ramón Sampedro, who fought a 30-year campaign to win the right to end his life with dignity. It is the story of Ramón’s relationships with two women: Julia a lawyer who supports his cause, and Rosa, a local woman who wants to convince him that life is worth living.",2004-09-03,7.2,219,17.363739,0.72,0.01983109838097788
97370,Under the Skin,Under the Skin,en,"thriller, science fiction, drama","Scarlett Johansson, Kryštof Hádek, Paul Brannigan, Michael Moreland, Scott Dymond, Jeremy McWilliams, Lynsey Taylor Mackay, Dougie McConnell, Kevin McAlinden, D. Meade","Jonathan Glazer's atmospheric, visually arresting abstraction stars Scarlett Johansson as a seductive alien who prowls the streets of Glasgow in search of prey: unsuspecting men who fall under her spell, only to be consumed by a strange liquid pool.",2014-03-14,6.0,1102,29.782161,0.6,0.03401415817118206
